food_name,meal,campus,serving_size,calories,calories_from_fat,total_fat_g,total_fat_dv,saturated_fat_g,saturated_fat_dv,trans_fat_g,cholesterol_mg,sodium_mg,sodium_dv,total_carb_g,total_carb_dv,dietary_fiber_g,dietary_fiber_dv,sugars_g,added_sugars_g,protein_g,protein_dv,vitamin_d_mcg,calcium_mg,iron_mg,potassium_mg,ingredients,extraction_timestamp,url
Cheese Tortellini,Lunch,altoona-port-sky,"1 SERVG
Calories: 193
Calories from Fat: 31
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",193,31,3.4,0.0,1.7,0.0,0.0,22.7,233.2,0.0,32.9,0.0,1.1,0.0,0.0,1.1,7.9,0.0,119.8,0.0,1.2,0.0,"Cheese Tortellini (Water, Cheese Tortellini (enriched durum flour (durum wheat flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), water, ricotta cheese, pasteurized cheese, whey, milk-fat, parmesan cheese, romano cheese, bread crumbs, sugar soybean oil, eggs, provolone cheese, cheese cultures, salt, spice, asiago cheese, dietary fiber, garlic, onion powder, beta carotene, natural flavors, carrageenan, black pepper, nutmeg, powdered cellulose, ))",2025-09-09T11:16:34.173713,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212132
Chef's Choice Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 207
Calories from Fat: 26
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",207,26,2.9,0.0,0.3,0.0,0.0,0.0,176.6,0.0,38.2,0.0,1.3,0.0,0.0,0.9,6.2,0.0,8.6,0.0,2.3,0.0,"Chef's Choice Pizza (Pizza Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Water, Canola Oil, Sugar, Salt, Yeast (yeast, sorbitan monostearate, ascorbic acid)))",2025-09-09T11:16:34.359518,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212133
Chicken Parmesan Grinder,Lunch,altoona-port-sky,"1 SERVG
Calories: 480
Calories from Fat: 157
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",480,157,17.4,0.0,7.7,0.0,0.0,58.5,1362.6,0.0,49.3,0.0,1.9,0.0,0.0,2.0,29.2,0.0,241.5,0.0,2.7,0.0,"Chicken Parmesan Grinder (Hoagie Roll White Whole (Hoagie Roll (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, salt, high fructose corn syrup, vegetable shortening, yeast, whey (milk), calcium propionate, datem, calcium sulfate, l-cysteine, ascorbic acid, potassium bromate, soy flour, enzymes)), Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, se",2025-09-09T11:16:34.552202,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212134
Extra Garlic Butter,Lunch,altoona-port-sky,"1 SERVG
Calories: 436
Calories from Fat: 425
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",436,425,47.1,0.0,27.3,0.0,0.3,65.3,631.9,0.0,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0,41.0,0.0,0.3,0.0,"Garlic Butter (Butter (butter, salt ), Margarine (soybean oil, palm oil, water salt, contains 2% or less of: mono & diglycerides, soy lecithin, sodium benzoate (preservative), natural flavor, annatto (color), vitamin A palmitate added), Parmesan Cheese (pasteurized cow's milk, cheese cultures, salt and enzymes, whey, modified food starch, water, palm oil blend, casein, disodium phosphate, salt, citric acid, xanthan gum, trisodium citrate, powdered cellulose (anti-caking agent), and natamycin), Garlic, Garlic Salt (salt, garlic, calcium silicate, garlic oil), Oregano, Basil, Parsley)",2025-09-09T11:16:34.772859,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212136
Extra Meatballs,Lunch,altoona-port-sky,"1 SERVG
Calories: 167
Calories from Fat: 120
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",167,120,13.3,0.0,6.0,0.0,0.7,36.7,320.2,0.0,2.7,0.0,0.0,0.0,0.0,0.7,8.7,0.0,40.0,0.0,1.0,0.0,"Meatballs (Meatballs (beef, water, bread crumbs (wheat flour, salt, yeast canola oil), textured vegetable protein product [soy flour caramel color), eggs, romano cheese (pasteurized milk, cheese cultures, salt, enzymes), soy protein concentrate, salt, dehydrated parsley, flavorings, spice, garlic powder, onion powder, seasoning (salt, dextrose, minced onion, parsley flakes), toasted wheat crumbs, torula yeast, sodium phosphate, potassium phosphate, dark corn syrup (molasses, sodium benzoate), dehydrated chopped onion, dried whole egg powder, corn syrup, soy lecithin, ))",2025-09-09T11:16:34.966982,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212137
Extra Milano Sauce,Lunch,altoona-port-sky,"1 SERVG
Calories: 30
Calories from Fat: 7
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",30,7,0.8,0.0,0.0,0.0,0.0,0.0,248.4,0.0,5.1,0.0,0.5,0.0,0.0,1.5,0.5,0.0,10.6,0.0,0.5,0.0,"Milano Sauce (Marinara Sauce (tomatoes, tomato puree, soybean oil, corn syrup, sea salt, food starch modified, dehydrated onion, dehydrated garlic, spices, dextrose, citric acid, natural flavors))",2025-09-09T11:16:35.184917,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212138
Garlic Butter,Lunch,altoona-port-sky,"1 SERVG
Calories: 436
Calories from Fat: 425
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",436,425,47.1,0.0,27.3,0.0,0.3,65.3,631.9,0.0,1.4,0.0,0.2,0.0,0.0,0.0,1.2,0.0,41.0,0.0,0.3,0.0,"Garlic Butter (Butter (butter, salt ), Margarine (soybean oil, palm oil, water salt, contains 2% or less of: mono & diglycerides, soy lecithin, sodium benzoate (preservative), natural flavor, annatto (color), vitamin A palmitate added), Parmesan Cheese (pasteurized cow's milk, cheese cultures, salt and enzymes, whey, modified food starch, water, palm oil blend, casein, disodium phosphate, salt, citric acid, xanthan gum, trisodium citrate, powdered cellulose (anti-caking agent), and natamycin), Garlic, Garlic Salt (salt, garlic, calcium silicate, garlic oil), Oregano, Basil, Parsley)",2025-09-09T11:16:35.409480,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212139
Gluten Free Cheese Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 554
Calories from Fat: 175
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",554,175,19.4,0.0,10.2,0.0,0.0,44.6,1453.1,0.0,82.1,0.0,10.1,0.0,0.0,9.1,16.7,0.0,445.3,0.0,1.6,0.0,"Gluten Free Cheese Pizza (Gluten Free Pizza Shell (water, corn starch, rice flour, potato starch, inulin, psyllium husk powder, dextrose, fructose, modified cellulose, extra virgin olive oil, yeast, brown cane sugar, sea salt.), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ))",2025-09-09T11:16:35.606250,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212140
Gluten Free Pepperoni Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 697
Calories from Fat: 293
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",697,293,32.5,0.0,15.3,0.0,0.4,72.1,1901.6,0.0,82.4,0.0,10.1,0.0,0.0,9.1,22.1,0.0,450.6,0.0,1.9,0.0,"Gluten Free Pepperoni Pizza (Gluten Free Pizza Shell (water, corn starch, rice flour, potato starch, inulin, psyllium husk powder, dextrose, fructose, modified cellulose, extra virgin olive oil, yeast, brown cane sugar, sea salt.), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Pepperoni (pork and beef, water, salt, dextrose, spices, lactic acid starter culture, oleoresin of paprika, natural flavorings, flavorings, natural smoke flavoring, sodium nitrite, garlic powder, sodium ascorbate, sodium nitrite, citric acid, BHA, BHT))",2025-09-09T11:16:35.829675,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212141
Italian Bread Sticks,Lunch,altoona-port-sky,"1 SERVG
Calories: 629
Calories from Fat: 267
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",629,267,29.6,0.0,15.8,0.0,0.2,52.1,981.4,0.0,71.4,0.0,3.2,0.0,0.0,3.2,21.3,0.0,257.7,0.0,4.6,0.0,"Italian Bread Sticks (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Garlic Butter (Butter (butter, salt ), Margarine (soybean oil, palm oil, water salt, contains 2% or less of: mono & diglycerides, soy lecithin, sodium benzoate (preservative), natural flavor, annatto (color), vitamin A palmitate added), Parmesan Cheese (pasteurized",2025-09-09T11:16:36.026419,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212144
Meat Lovers Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 3667
Calories from Fat: 1737
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",3667,1737,192.6,0.0,91.9,0.0,0.9,543.9,8733.8,0.0,300.8,0.0,15.2,0.0,0.0,18.1,196.6,0.0,2358.7,0.0,20.7,0.0,"Meat Lovers Pizza (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ), Sliced Bacon (Bacon (pork, water, salt, sugar, sodium phospha",2025-09-09T11:16:36.250377,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212145
Meat Lovers Pizza Slice,Lunch,altoona-port-sky,"1 SERVG
Calories: 458
Calories from Fat: 217
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",458,217,24.1,0.0,11.5,0.0,0.1,68.0,1091.7,0.0,37.6,0.0,1.9,0.0,0.0,2.3,24.6,0.0,294.8,0.0,2.6,0.0,"Meat Lovers Pizza (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ), Sliced Bacon (Bacon (pork, water, salt, sugar, sodium phospha",2025-09-09T11:16:36.452958,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212146
Meatball Grinder,Lunch,altoona-port-sky,"1 SERVG
Calories: 477
Calories from Fat: 249
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",477,249,27.6,0.0,12.0,0.0,1.3,73.4,1020.6,0.0,33.9,0.0,0.8,0.0,0.0,1.3,21.6,0.0,117.9,0.0,3.3,0.0,"Meatball Grinder (Meatballs (Meatballs (beef, water, bread crumbs (wheat flour, salt, yeast canola oil), textured vegetable protein product [soy flour caramel color), eggs, romano cheese (pasteurized milk, cheese cultures, salt, enzymes), soy protein concentrate, salt, dehydrated parsley, flavorings, spice, garlic powder, onion powder, seasoning (salt, dextrose, minced onion, parsley flakes), toasted wheat crumbs, torula yeast, sodium phosphate, potassium phosphate, dark corn syrup (molasses, sodium benzoate), dehydrated chopped onion, dried whole egg powder, corn syrup, soy lecithin, )), Hoagie Roll White Whole (Hoagie Roll (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, salt, high fructose corn syrup, vegetable shortening, yeast, whey (milk), calcium propionate, datem, calcium sulfate, l-cysteine, ascorbic acid, potassium bromate, soy flour, enzymes)), Milano Sauce (Marinara Sauce (tomatoes, tomato puree, s",2025-09-09T11:16:36.680744,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212147
Meatballs,Lunch,altoona-port-sky,"1 SERVG
Calories: 167
Calories from Fat: 120
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",167,120,13.3,0.0,6.0,0.0,0.7,36.7,320.2,0.0,2.7,0.0,0.0,0.0,0.0,0.7,8.7,0.0,40.0,0.0,1.0,0.0,"Meatballs (Meatballs (beef, water, bread crumbs (wheat flour, salt, yeast canola oil), textured vegetable protein product [soy flour caramel color), eggs, romano cheese (pasteurized milk, cheese cultures, salt, enzymes), soy protein concentrate, salt, dehydrated parsley, flavorings, spice, garlic powder, onion powder, seasoning (salt, dextrose, minced onion, parsley flakes), toasted wheat crumbs, torula yeast, sodium phosphate, potassium phosphate, dark corn syrup (molasses, sodium benzoate), dehydrated chopped onion, dried whole egg powder, corn syrup, soy lecithin, ))",2025-09-09T11:16:36.866823,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212148
Milano Sauce,Lunch,altoona-port-sky,"1 SERVG
Calories: 30
Calories from Fat: 7
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",30,7,0.8,0.0,0.0,0.0,0.0,0.0,248.4,0.0,5.1,0.0,0.5,0.0,0.0,1.5,0.5,0.0,10.6,0.0,0.5,0.0,"Milano Sauce (Marinara Sauce (tomatoes, tomato puree, soybean oil, corn syrup, sea salt, food starch modified, dehydrated onion, dehydrated garlic, spices, dextrose, citric acid, natural flavors))",2025-09-09T11:16:37.087339,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212149
Penne Pasta Gluten Free,Lunch,altoona-port-sky,"1 SERVG
Calories: 192
Calories from Fat: 9
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",192,9,1.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,44.6,0.0,2.0,0.0,0.0,0.0,4.1,0.0,15.6,0.0,0.0,0.0,"Penne Pasta Gluten Free (Water, Gluten Free Pasta (corn flour, rice flour, mono and di-glycerides ))",2025-09-09T11:16:37.308052,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212150
Pepperoni  Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 2913
Calories from Fat: 1137
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",2913,1137,126.1,0.0,65.6,0.0,0.9,322.3,5908.2,0.0,305.7,0.0,16.5,0.0,0.0,20.0,144.3,0.0,2388.9,0.0,20.6,0.0,"Pepperoni Pizza (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ), Pepperoni (pork and beef, water, salt, dextrose, spices, lactic",2025-09-09T11:16:37.529527,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212151
Pepperoni  Pizza Slice,Lunch,altoona-port-sky,"1 SERVG
Calories: 364
Calories from Fat: 142
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",364,142,15.8,0.0,8.2,0.0,0.1,40.3,738.5,0.0,38.2,0.0,2.1,0.0,0.0,2.5,18.0,0.0,298.6,0.0,2.6,0.0,"Pepperoni Pizza (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Pizza Sauce (water, tomatoes, tomato paste, onions, olive oil, garlic, basil, black pepper, oregano, salt, sugar, soybean oil, sunflower oil, extra virgin olive oil, spices, naturally derived citric acid ), Pepperoni (pork and beef, water, salt, dextrose, spices, lactic",2025-09-09T11:16:37.725111,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212152
Vegetarian Vodka Sauce,Lunch,altoona-port-sky,"4 OZL
Calories: 166
Calories from Fat: 93
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",166,93,10.3,0.0,5.6,0.0,0.3,27.3,499.1,0.0,7.3,0.0,0.8,0.0,0.0,3.5,2.2,0.0,61.9,0.0,0.5,0.0,"Marinara Sauce (tomatoes, tomato puree, soybean oil, corn syrup, sea salt, food starch modified, dehydrated onion, dehydrated garlic, spices, dextrose, citric acid, natural flavors), Tomatoes (vine-ripened tomatoes, tomato juice, less than 2% of: salt, calcium chloride, citric acid), Heavy Cream, Vodka, Onions, Romano Cheese (sheep's milk, cheese culture, salt, enzymes, powdered cellulose (anti-caking agent), and calcium propionate (preservative)), Basil, Canola Oil, Garlic, Parsley, Salt, Crushed Red Pepper, Black Pepper",2025-09-09T11:16:37.948987,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212153
White Broccoli Pizza,Lunch,altoona-port-sky,"1 SERVG
Calories: 379
Calories from Fat: 157
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",379,157,17.4,0.0,8.5,0.0,0.0,39.3,631.7,0.0,39.3,0.0,2.3,0.0,0.0,3.2,18.3,0.0,351.2,0.0,2.6,0.0,"White Broccoli Pizza (Pizza Dough (Pizza Dough (wheat flour enriched (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, dough conditioner #a (salt, wheat flour, sugar, soy flour, soybean oil, datem, ascorbic acid, l-cysteine, potassium bromate, azodicarbonamide), soybean oil, yeast, palm oil, sugar, salt, dough conditioner (wheat flour, salt, 2% or less soybean oil, l-cysteine, asorbic acid, enzyme) )), Pizza Cheese (Low moisture mozzarella cheese (cultured pasteurized milk, salt, enzymes) provolone (cultured pasteurized milk, salt, enzymes), powered cellulose (anti-caking agent), potato starch, and natamycin (a natural mold inhibitor), dextrose, cheese cultures, ), Broccoli, Romano Cheese (sheep's milk, cheese culture, salt, enzymes, powdered cellulose (anti-caking agent), and calcium propionate (preservative)), Garlic Olive Oil (Olive Oil, Garlic), Basil)",2025-09-09T11:16:38.146468,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212154
CYO Large Salad,Lunch,altoona-port-sky,"1 SERVG
Calories: 
Calories from Fat: 
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allergens:,2025-09-09T11:16:38.373238,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212155
CYO Small Salad,Lunch,altoona-port-sky,"1 SERVG
Calories: 
Calories from Fat: 
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allergens:,2025-09-09T11:16:38.594452,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212156
#1 All American,Lunch,altoona-port-sky,"1 SERVG
Calories: 1320
Calories from Fat: 850
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",1320,850,94.2,0.0,24.5,0.0,0.6,229.6,4026.6,0.0,65.8,0.0,2.5,0.0,0.0,7.8,55.0,0.0,688.3,0.0,6.0,0.0,"#1 All American (Hoagie Roll White Whole (Hoagie Roll (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, salt, high fructose corn syrup, vegetable shortening, yeast, whey (milk), calcium propionate, datem, calcium sulfate, l-cysteine, ascorbic acid, potassium bromate, soy flour, enzymes)), Turkey (Turkey (turkey breast, turkey broth, less than 2% of salt, dextrose, carrageenan, natural flavor, sugar, sodium phosphate, paprika, water, vegetable oil, sodium propionate)), Baked Ham (Ham (water, salt, potassium lactate, brown sugar, dextrose, sodium phosphates, hydrolyzed soy and corn protein, sodium diacetate, sodium erythorbate, sodium nitrate, potassium lactate, potassium acetate, )), Mayonnaise (Mayonnaise (soybean oil, egg yolk, distilled vinegar, high fructose corn syrup, contains less than 2% of water, salt, mustard seed, calcium disodium EDTA, oleoresin paprika, whole eggs, lemon juice, natural flavors, spic",2025-09-09T11:16:38.815930,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212158
#1 All American Half Sub,Lunch,altoona-port-sky,"1 SERVG
Calories: 660
Calories from Fat: 425
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",660,425,47.1,0.0,12.2,0.0,0.3,114.8,2003.9,0.0,32.9,0.0,1.2,0.0,0.0,3.9,27.5,0.0,343.7,0.0,3.0,0.0,"#1 All American Half Sub (Hoagie Roll White Whole (Hoagie Roll (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, salt, high fructose corn syrup, vegetable shortening, yeast, whey (milk), calcium propionate, datem, calcium sulfate, l-cysteine, ascorbic acid, potassium bromate, soy flour, enzymes)), Turkey (Turkey (turkey breast, turkey broth, less than 2% of salt, dextrose, carrageenan, natural flavor, sugar, sodium phosphate, paprika, water, vegetable oil, sodium propionate)), Baked Ham (Ham (water, salt, potassium lactate, brown sugar, dextrose, sodium phosphates, hydrolyzed soy and corn protein, sodium diacetate, sodium erythorbate, sodium nitrate, potassium lactate, potassium acetate, )), Mayonnaise (Mayonnaise (soybean oil, egg yolk, distilled vinegar, high fructose corn syrup, contains less than 2% of water, salt, mustard seed, calcium disodium EDTA, oleoresin paprika, whole eggs, lemon juice, natural flav",2025-09-09T11:16:39.009185,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212159
#1 All American Wrap,Lunch,altoona-port-sky,"1 SERVG
Calories: 792
Calories from Fat: 466
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",792,466,51.6,0.0,14.7,0.0,0.3,114.8,2277.9,0.0,53.9,0.0,2.7,0.0,0.0,4.4,31.5,0.0,422.2,0.0,4.6,0.0,"#1 All American Wrap (Plain Wrap (White Wrap (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean/canola/palm oil, sugar, salt, mono and diglycerides, guar gum, calcium propionate, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate, sodium aluminum sulfate, calcium sulfate), sodium aluminum phosphate, fumaric acid, potassium sorbate, wheat gluten, sodium metabisulfite, L-cysteine, microcrystalline cellulose, dicalcium phosphate, sodium propionate, sodium stearoyl lactylate, emzymes.)), Turkey (Turkey (turkey breast, turkey broth, less than 2% of salt, dextrose, carrageenan, natural flavor, sugar, sodium phosphate, paprika, water, vegetable oil, sodium propionate)), Baked Ham (Ham (water, salt, potassium lactate, brown sugar, dextrose, sodium phosphates, hydrolyzed soy and corn protein, sodium diacetate, sodium erythorbate, sodium nitrate, potassium lactate, po",2025-09-09T11:16:39.234930,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212160
#11 Chicken Tender Melt,Lunch,altoona-port-sky,"1 SERVG
Calories: 2006
Calories from Fat: 1229
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",2006,1229,136.3,0.0,38.5,0.0,0.0,252.4,3621.9,0.0,104.3,0.0,4.9,0.0,0.0,5.2,86.5,0.0,744.9,0.0,6.1,0.0,"#11 Chicken Tender Melt (Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitamin c, niaci",2025-09-09T11:16:39.463644,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=114212161
