food_name,meal,campus,serving_size,calories,calories_from_fat,total_fat_g,total_fat_dv,saturated_fat_g,saturated_fat_dv,trans_fat_g,cholesterol_mg,sodium_mg,sodium_dv,total_carb_g,total_carb_dv,dietary_fiber_g,dietary_fiber_dv,sugars_g,added_sugars_g,protein_g,protein_dv,vitamin_d_mcg,calcium_mg,iron_mg,potassium_mg,ingredients,extraction_timestamp,url
Basmati Rice,Dinner,altoona-port-sky,"3 OZ
Calories: 122
Calories from Fat: 22
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",122,22,2.4,0.0,0.2,0.0,0.0,0.0,138.6,0.0,22.5,0.0,0.4,0.0,0.0,0.2,2.2,0.0,11.7,0.0,0.2,0.0,"Basmati Rice, Water, Onions, Canola Oil, Garlic, Green Onions, Salt, Black Pepper",2025-09-08T11:45:27.464985,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771211
Masala Fries,Dinner,altoona-port-sky,"1 EACH
Calories: 654
Calories from Fat: 398
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",654,398,44.1,0.0,12.2,0.0,0.4,33.6,1176.9,0.0,59.6,0.0,3.8,0.0,0.0,4.8,8.1,0.0,68.4,0.0,2.6,0.0,"Fries (Regular Cut French Fries (potatoes, vegetable oil (contains one or more of the following: canola, soybean, sunflower, cottonseed, corn), enriched bleached wheat flour (flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), rice flour, dextrin, modified corn starch, sea salt, corn starch, contains 2% or less of annatto extract (color), caramel color, corn starch, leavening (sodium acid pyrophosphate, sodium bicarbonate), salt, sodium acid pyrophospate added to maintain color, xanthan gum.), Canola Oil), Tikka Masala Sauce (Heavy Cream, Water, Tikka Masala Paste (tomato paste, expeller pressed canola oil, granulated onion, glycerin, cane sugar, water, spices, salt, lentil flour, vinegar, curry paste (lemongrass, spices, garlic, shallot, salt, kaffir lime peel, turmeric), caramelized onions (onions, expeller pressed canola oil), ginger, garlic powder, citric acid, jalapeno, oleoresin paprika, glucono delta lactone, lemon juice concentrate, oleoresin cardamom. ), Cilantr",2025-09-08T11:45:28.059616,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771212
Onion Bhaji Pakora,Dinner,altoona-port-sky,"4 EACH
Calories: 181
Calories from Fat: 30
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",181,30,3.4,0.0,1.7,0.0,0.0,6.1,607.7,0.0,34.5,0.0,5.0,0.0,0.0,4.8,4.7,0.0,83.2,0.0,3.4,0.0,"Red Onion, Water, Cilantro, All Purpose Flour (wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour), Jalapeno Peppers, White Rice Flour, Unsalted Butter, Ginger Puree (water, ginger, phosphoric acid, sodium benzoate, potassium sorbate, citric acid, xanthan gum, sorbic acid ), Garlic, Salt, Fennel Seeds, Bay Leaves, Turmeric, Chili Powder (chili pepper and other spices, salt, garlic powder and less than 2% silicon dioxide to prevent caking and silicon dioxide (to make free flowing))",2025-09-08T11:45:28.629509,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771213
Roasted Baby Carrots w/Harissa,Dinner,altoona-port-sky,"3 EACH
Calories: 104
Calories from Fat: 82
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",104,82,9.1,0.0,1.0,0.0,0.0,0.0,379.6,0.0,6.1,0.0,2.1,0.0,0.0,3.2,0.7,0.0,44.9,0.0,1.0,0.0,"Baby Carrots w/Tops, Harissa (Roasted Peppers (red peppers, water, salt, citric acid, calcium chloride, vinegar, sugar), Olive Oil, Thai Chile Peppers, Tomato Paste (tomatoes, citric acid), Caraway Seed, Coriander, Cumin, Garlic, Salt), Canola Oil, Salt, Black Pepper",2025-09-08T11:45:29.223953,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771214
Beef Hot Dog's,Dinner,altoona-port-sky,"1 SERVG
Calories: 624
Calories from Fat: 310
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",624,310,34.4,0.0,12.2,0.0,1.0,60.8,1432.3,0.0,54.1,0.0,2.0,0.0,0.0,10.0,22.2,0.0,120.0,0.0,8.2,0.0,"Hot Dog (All Beef Hot Dog (Beef Hot Dog (beef, water, contains 2% or less of: salt, sorbitol, flavorings, sugar, potassium lactate, sodium phosphate, paprika, sodium diacetate, sodium erythorbate, sodium nitrite, natural smoke flavor, extractives of paprika, corn syrup, lauric arginate, diacetate, hydrolyzed corn protein. )), Potato Roll (Potato Hot Dog Roll (wheat flour enriched with [malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, high fructose corn syrup, potato flour, salt, yeast, vegetable shortening, sugar, wheat gluten, corn flour, sodium stearoyl-lactylate, calcium propionate, soy flour, whey, calcium sulfate, natural flavors, spice & coloring, ascorbic acid, l-cysteine, datem, potassium iodate, calcium phosphate, enzymes.)))",2025-09-08T11:45:29.817545,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771215
Black Bean Burger & Ranch Snack Wrap,Dinner,altoona-port-sky,"1 SERVG
Calories: 792
Calories from Fat: 481
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",792,481,53.3,0.0,14.1,0.0,0.0,84.7,1633.7,0.0,49.7,0.0,5.9,0.0,0.0,4.3,30.2,0.0,537.3,0.0,2.9,0.0,"Black Bean Burger & Ranch Snack Wrap (Black Bean Burger (Black Bean Veggie Burger (water, cooked black beans (black beans, water), cooked brown rice (water, brown rice), onions, vegetable oil (corn, canola and/or sunflower oil), corn, soy flour, tomatoes, onion powder, wheat gluten, egg whites, bulgur wheat, green chiles, calcium caseinate (milk), cornstarch. contains 2% or less of spices, tomato powder, tomato juice, salt, garlic powder, natural flavor, soy sauce powder (soybeans, wheat, salt), jalapeno peppers, gum arabic, cooked onion and carrot juice concentrate, citric acid, xanthan gum.)), Cheddar Cheese (cheddar cheese (cultured pasteurized milk, salt, enzymes, annato), potato and corn starches, natamycin, powdered cellulose, dextrose, calcium sulfate.), Sliced Tomatoes (Tomatoes), Flour Tortilla (corn starch, fumeric acid, calcium sulfate, 2% or less of each of the following: soybean oil, monocalcium phosphate, enzymes, sodium metabisulfite), Ranch Dressing (Mayonnaise (soybean",2025-09-08T11:45:30.389208,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771216
Chicken Tender & Ranch Snack Wrap,Dinner,altoona-port-sky,"1 SERVG
Calories: 1011
Calories from Fat: 617
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",1011,617,68.5,0.0,17.9,0.0,0.0,127.9,2035.5,0.0,54.5,0.0,2.1,0.0,0.0,2.3,41.3,0.0,468.9,0.0,2.2,0.0,"Chicken Tender & Ranch Snack Wrap (Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitami",2025-09-08T11:45:30.980737,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771217
Fried Calamari with Thai Chili Sauce,Dinner,altoona-port-sky,"1 SERVG
Calories: 323
Calories from Fat: 111
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",323,111,12.3,0.0,2.0,0.0,0.0,126.8,749.1,0.0,42.6,0.0,1.2,0.0,0.0,19.7,11.4,0.0,29.4,0.0,0.7,0.0,"Fried Calamari with Thai Chili Sauce (Fried Calamari (Breaded Calamari (squid, water, predust (modified starches (oxidized starch, acetylated starch), wheat gluten, raising agents (sodium bicarbonate, sodium acid pyrophosphate), salt, spices (white pepper, black pepper), vegetable oil), breaded (wheat flour, water, starch (cornstarch), spices (paprika, garlic, onion, black pepper, chili powder, nutmeg), salt, partially hydrogenated palm and coconut oil, yellow corn flour, emulsifiers (sodium stearoyl lactylate, mono diglycerides, lecithin, diacetyltartaric acid and fatty acid esters of glycerol), yeast, dextrose monohydrate, soy flour, sugar, palm oil, antioxidant (ascorbic acid), batter (modified starches (oxidized starch, acetylated starch), wheat gluten, spices (onion, white pepper, garlic), salt, raising agents (sodium bicarbonate, sodium acid pyrophosphate), thickener (xanthan gum), vegetable oil)), Canola Oil), Thai Chili Garlic Sauce (water, sugar, red chili peppers, salt, garli",2025-09-08T11:45:31.576522,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771218
Small Chicken Tenders & Fries,Dinner,altoona-port-sky,"1 SERVG
Calories: 611
Calories from Fat: 326
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",611,326,36.2,0.0,7.4,0.0,0.0,48.3,1158.3,0.0,46.2,0.0,2.2,0.0,0.0,0.0,26.2,0.0,12.1,0.0,2.2,0.0,"Small Chicken Tenders & Fries (Chicken Tenders (Breaded Chicken (bleached wheat flour, water, wheat flour, salt, whey, soy protein, soybean oil, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate, aluminum phosphate, monocalcium phosphate), spices, disodium inosinate and disodium guanylate, dried onion, dried garlic, canola oil, modified palm oils, dextrose, wheat gluten, dried yeast, and turmeric extract (color), yellow corn flour, mustard, nonfat milk, sodium alginate, soy flour, dried whole eggs, natural flavor, palm oil, vegetable oil, mono and diglycerides, yeast, chicken tenderloins containing: up to 18% of a solution of water, seasoning [chicken broth powder (chicken broth, salt, flavorings), salt, sugar, vegetable stock (carrot, onion, celery), maltodextrin, garlic powder, and flavors], modified food starch, sodium phosphates, buttermilk blend (buttermilk, whey solids), , corn flake crumbs (corn, sugar, malt flavoring, salt, reduced iron, vitamin c,",2025-09-08T11:45:32.150685,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771221
Turkey Reuben,Dinner,altoona-port-sky,"1 SERVG
Calories: 422
Calories from Fat: 189
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",422,189,20.9,0.0,8.5,0.0,0.4,43.6,985.9,0.0,35.1,0.0,4.1,0.0,0.0,3.8,23.4,0.0,311.7,0.0,2.7,0.0,"Turkey Reuben (Seeded Rye Bread (Rye Bread (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, white rye flour, yeast, contains 2% or less of each of the following: soybean oil, caraway seeds, salt, cultured wheat flour, sugar, wheat flour, vinegar, wheat gluten, ground caraway seeds, datem, monoglycerides, seasoning blend (dehydrated onion, roasted dehydrated garlic) vegetable oils (coconut oil, canola oil, high oleic soybean oil and/or high oleic canola oil) caramel color with sulfites, enzymes, lactic acid, acetic acid, citric acid, polysorbate 60, soy lecithin.)), Sliced Turkey (Turkey (turkey breast, turkey broth, salt, modified food starch, sugar, carrageenan, sodium phosphate, water, potassium lactate, sodium phosphates, sodium diacetate, natural flavor, sodium nitrate, sodium erythorbate, distilled vinegar, modified corn starch, potassium chloride, maltodextrin, caramel color )), Sliced Swiss Cheese Chees",2025-09-08T11:45:32.749894,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771222
Alfredo Sauce,Dinner,altoona-port-sky,"4 OZL
Calories: 467
Calories from Fat: 425
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",467,425,47.1,0.0,30.3,0.0,1.3,145.2,367.6,0.0,5.6,0.0,0.0,0.0,0.0,5.1,7.6,0.0,227.1,0.0,0.2,0.0,"Heavy Cream, Romano Cheese (sheep's milk, cheese culture, salt, enzymes, powdered cellulose (anti-caking agent), and calcium propionate (preservative)), Cream Cheese (pasteurized milk and cream, non-fat dry milk, cheese culture, salt, locust bean gum), Parmesan Cheese (pasteurized, part-skim milk, cheese cultures, salt, enzymes, powdered cellulose (anti-caking agent), natamycin, corn flour), Butter (butter, salt ), Garlic Powder, Garlic Salt (salt, garlic, calcium silicate, garlic oil), Black Pepper",2025-09-08T11:45:33.321483,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771223
Buffalo Chicken Dip Bread Bowl,Dinner,altoona-port-sky,"1 SERVG
Calories: 901
Calories from Fat: 429
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",901,429,47.6,0.0,19.8,0.0,0.7,107.2,2402.3,0.0,85.1,0.0,2.9,0.0,0.0,5.1,32.5,0.0,198.0,0.0,5.4,0.0,"Buffalo Chicken Dip Bread Bowl (Bread Bowl (Sourdough Bread Bowl (San Fran Sour Dough (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Sour Starter (Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Medium Rye Flour (rye flour)), Canola Oil, Sugar, Salt, Yeast, Malt Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid)), Pan Release Spray (sunflower oil, sunflower lecithin, palm oil))), Buffalo Chicken Dip (Chicken (boneless skinless chicken breast fillet, rib meat, solution of water. sea salt, sodium phosphates), Cream Cheese (pasteurized milk and cream, non-fat dry milk, cheese culture, salt, locust bean gum), Hot Sauce (peppers, vinegar, salt, water, garlic powder, xanthum gum, benzoate of soda), Blue Cheese Dressing (soybean oil, water, blue cheese (cultured pasteurized milk, salt, enzymes, penicillium roqueforti), n",2025-09-08T11:45:33.886415,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771224
Ham & Swiss Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 450
Calories from Fat: 250
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",450,250,27.7,0.0,13.0,0.0,0.3,67.6,770.1,0.0,27.9,0.0,1.1,0.0,0.0,5.7,21.4,0.0,284.9,0.0,2.5,0.0,"Ham & Swiss Croissant (Croissant (Croissant (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine /butter blend (butter, palm oil, soybean oil, water, salt, natural flavor, mono & diglycerides, annatto, vitamin A palmitate added, sugar, soy lecithin, natural butter flavor, beta carotene (color), potassium sorbate, citric acid) contains 2% or less of: yeast and baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate) for leavening, nonfat dry milk powder (non fat dry milk, whey), salt, dough conditioner (calcium sulfate, ascorbic acid, enzymes), vital wheat gluten, eggs, soy flour, calcium propionate (preservative))), Baked Ham (Ham (water, salt, potassium lactate, brown sugar, dextrose, sodium phosphates, hydrolyzed soy and corn protein, sodium diacetate, sodium erythorbate, sodium nitrate, potassium lactate, potassium acetate, )), Sliced Swiss Cheese Cheese (Swiss Chees",2025-09-08T11:45:34.448385,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771226
Turkey & Cheddar Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 436
Calories from Fat: 233
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",436,233,25.9,0.0,12.6,0.0,0.0,54.4,711.6,0.0,28.1,0.0,1.1,0.0,0.0,4.4,21.6,0.0,245.4,0.0,2.5,0.0,"Turkey & Cheddar Croissant (Croissant (Croissant (enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine /butter blend (butter, palm oil, soybean oil, water, salt, natural flavor, mono & diglycerides, annatto, vitamin A palmitate added, sugar, soy lecithin, natural butter flavor, beta carotene (color), potassium sorbate, citric acid) contains 2% or less of: yeast and baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate) for leavening, nonfat dry milk powder (non fat dry milk, whey), salt, dough conditioner (calcium sulfate, ascorbic acid, enzymes), vital wheat gluten, eggs, soy flour, calcium propionate (preservative))), Sliced Turkey (Turkey (turkey breast, turkey broth, salt, modified food starch, sugar, carrageenan, sodium phosphate, water, potassium lactate, sodium phosphates, sodium diacetate, natural flavor, sodium nitrate, sodium erythorbate, distilled vinegar, m",2025-09-08T11:45:35.037553,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771227
Apple Crumb Danish,Dinner,altoona-port-sky,"1 SERVG
Calories: 806
Calories from Fat: 346
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",806,346,38.4,0.0,38.4,0.0,15.2,103.1,1484.3,0.0,91.9,0.0,3.0,0.0,0.0,18.2,23.2,0.0,362.7,0.0,5.1,0.0,"Apple Crumb Danish (Large Apple Crumb Danish (Plain Danish (enriched unbleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, ascorbic acid), water, margarine (palm oil, canola oil, water, sugar, vinegar, canola lecithin, citric acid, natural flavor, annatto, vitamin A palmiatate, vitamin D), sugar, yeast, salt, soy flour, sodium acid phyrophosphate, mono and diglycerides, artifical colors (yellow 5 and yellow 6), sodium bicarbonate, soybean and/or canola oil, may contain eggs, milk, tree nuts, and sesame ), Apple Filling (water, sugar, apples (sodium sulfite), modified food starch (corn). contains 2% or less of each of the following: high fructose corn syrup, erythorbic acid, citric acid, spices, preservatives (potassium sorbate, sodium propionate,sodium benzoate), salt, natural and artificial flavors.), Icing (sugar, water, corn syrup. contains 2% or less of each of the following: agar, potassium sorbate (preservative), artificial color",2025-09-08T11:45:35.609673,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771229
Bacon & Egg Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 280
Calories from Fat: 153
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",280,153,17.0,0.0,10.0,0.0,0.0,105.0,370.0,0.0,23.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0,87.0,0.0,1.0,0.0,"Bacon & Egg Croissant (Bacon and Egg Croissant (Bacon & Egg Croissant (unbleached enriched flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), eggs, butter (cream), water, naturally smoked bacon (pork, water, brown sugar, salt, vinegar, celery powder, citrus extract, rosemary extract, pomegranate extract), grated swiss cheese (milk, bacterial culture, salt, enzymes, cellulose), grated cheddar cheese (milk, bacterial culture, salt, enzymes, annatto, cellulose), sour cream, sugar, less than 2% of: yeast, modified corn starch, dry whole milk, salt, wheat gluten, milk (milk, vit. D3), chives, xanthan gum, ground white pepper, ascorbic acid, food enzymes (alpha-amylase, xylanase). (Manufacturer statement: may contain tree nuts, soy) )))",2025-09-08T11:45:36.198614,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771230
Banana Chocolate Chip Loaf,Dinner,altoona-port-sky,"1 SERVG
Calories: 394
Calories from Fat: 137
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",394,137,15.2,0.0,5.4,0.0,0.0,9.6,256.5,0.0,70.6,0.0,1.7,0.0,0.0,36.5,5.1,0.0,46.6,0.0,3.0,0.0,"Banana Chocolate Chip Bread (Banana Chocolate Chip Bread (Sugar, Cake Flour (bleached wheat flour), Artisan Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid ), Bananas, Shortening (palm oil, soybean oil), Chocolate Chips (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavor, milk)), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum), Pan Release Spray (sunflower oil, sunflower lecithin, palm oil), Baking Powder (cornstarch, sodium bicarbonate, sodium aluminum sulfate, monocalcium phosphate), Baking Soda (sodium bicarbonate ), Banana Extract (water, alcohol (34%), natural and artificial flavors, and fd&c yellow #5.), Salt))",2025-09-08T11:45:36.773644,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771231
Blueberry Muffin,Dinner,altoona-port-sky,"1 SERVG
Calories: 371
Calories from Fat: 171
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",371,171,19.0,0.0,5.0,0.0,0.0,67.0,281.0,0.0,47.0,0.0,1.0,0.0,0.0,34.0,4.3,0.0,66.0,0.0,2.0,0.0,"Blueberry Muffin (Blueberry Muffin (Blueberry Muffin Batter (muffin / pound cake mix (sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), palm oil, nonfat milk, egg white, propylene glycol mono and diesters, egg yolk, sodium silicoaluminate, salt, leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate), mono and diglycerides, sorbic acid (preservative), xanthan gum, natural and artificial flavor, yellow 5 and red 40, soy flour, egg. ), Dried Blueberries (blueberries, cane sugar, expeller pressed (high oleic) sunflower oil), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Canola Oil), Sugar (sugar, carnauba wax ))",2025-09-08T11:45:37.365471,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771232
Cheese Danish,Dinner,altoona-port-sky,"1 SERVG
Calories: 515
Calories from Fat: 276
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",515,276,30.6,0.0,17.2,0.0,0.0,94.1,736.5,0.0,48.6,0.0,1.5,0.0,0.0,9.9,11.5,0.0,129.1,0.0,2.5,0.0,"Cheese Danish (Cheese Danish (Plain Danish (enriched unbleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, ascorbic acid), water, margarine (palm oil, canola oil, water, sugar, vinegar, canola lecithin, citric acid, natural flavor, annatto, vitamin A palmiatate, vitamin D), sugar, yeast, salt, soy flour, sodium acid phyrophosphate, mono and diglycerides, artifical colors (yellow 5 and yellow 6), sodium bicarbonate, soybean and/or canola oil, may contain eggs, milk, tree nuts, and sesame ), Cheese Filling (Cream Cheese (pasteurized milk and cream, salt, carob bean gum, cheese culture), Sugar, Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum)), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum), Icing (sugar, water, corn syrup. contains 2% or less of each of the following: agar, potassium sorbate (preservative), artificial color (e171), citric acid, natural and artificial flavor, mono- and digly",2025-09-08T11:45:37.933083,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771234
Chewy Chocolate Chip Dipped Cookie,Dinner,altoona-port-sky,"1 SERVG
Calories: 473
Calories from Fat: 226
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",473,226,25.0,0.0,13.8,0.0,0.0,28.1,372.9,0.0,61.1,0.0,2.6,0.0,0.0,36.5,4.9,0.0,21.4,0.0,1.9,0.0,"Chewy Chocolate Chip Dipped Cookie (Dipped Chocolate Chip Cookie (Chocolate Chip Cookie Dough Puck (Chocolate Chip Cookie Dough (Pastry Flour (enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)), Shortening (palm oil, soybean oil), Semi-Sweet Chocolate (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavors)), Brown Sugar (light brown cane sugar, sugar, molasses), Sugar, Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Invert Sugar (invert syrup), Vanilla Extract NA (water, propylene glycol, vanillin, ethyl vanillin and sodium benzoate (preservative)), Salt, Baking Soda (sodium bicarbonate ))), Chocolate Coating (sugar, vegetable oil (palm kernel oil, hydrogenated palm kernel and cottonseed oils), nonfat dry milk, cocoa processed with alkali, cocoa glyceryl lacto esters of fatty acids, soy lecithin and salt), White Sprinkles (sugar, corn starch, vegetable oil (palm kernel ",2025-09-08T11:45:38.523435,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771235
Chocolate Chip Muffin,Dinner,altoona-port-sky,"1 SERVG
Calories: 441
Calories from Fat: 253
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",441,253,28.0,0.0,9.0,0.0,0.0,80.0,338.0,0.0,45.0,0.0,0.4,0.0,0.0,40.0,6.0,0.0,40.0,0.0,1.9,0.0,"Chocolate Chip Muffin (Chocolate Chip Muffin ( Chocolate Chip Muffin (muffin / pound cake mix (sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), palm oil, nonfat milk, egg white, propylene glycol mono and diesters, egg yolk, sodium silicoaluminate, salt, leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate), mono and diglycerides, sorbic acid (preservative), xanthan gum, natural and artificial flavor, yellow 5 and red 40, soy flour, egg. ), Egg Blend (whole egg, egg yolk, corn syrup solids, salt, cellulose gum ), Canola Oil, Semi-Sweet Chocolate (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavors)), Water, Chocolate Chips (semi-sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy lecithin, natural flavor, milk)))))",2025-09-08T11:45:39.099346,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771236
Chocolate Croissant,Dinner,altoona-port-sky,"1 SERVG
Calories: 504
Calories from Fat: 262
                * Percent Daily Values (DV) are based on a 2,000 calorie diet.",504,262,29.0,0.0,17.0,0.0,0.0,78.0,348.0,0.0,56.0,0.0,2.5,0.0,0.0,29.0,9.0,0.0,65.0,0.0,2.3,0.0,"Chocolate Croissant (Chocolate Croissant (Chocolate Croissant (milk chocolate (sugar, cocoa butter, unsweetened chocolate, whole milk powder, soy lecithin, natural vanilla extract), unbleached enriched flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), butter (cream), water, eggs, yeast, sugar, partially skimmed milk (milk, vitamin A palmitate, vitamin D3), salt, wheat gluten, food enzymes (xylanase, amyylase), ascorbic acid, dried eggs, skim milk, soy flour), Chocolate Coating (sugar, vegetable oil (palm kernel oil, hydrogenated palm kernel and cottonseed oils), nonfat dry milk, cocoa processed with alkali, cocoa glyceryl lacto esters of fatty acids, soy lecithin and salt), Egg Wash (Eggs (whole eggs, citric acid, water), Salt)))",2025-09-08T11:45:39.693820,https://www.absecom.psu.edu/menus/user-pages/nutrition-label.cfm?mid=113771237
